"ID"	"TraitNum"	"Trait.Name"	"Trait.Category.New"	"Trait.Source"	"Trait.Rationale"	"year"	"region.ISO3"	"sys1"	"habitat"	"group"	"sub.group"	"animal.group"	"sys1Grp"	"multivar.FD.Measure"	"Total.Number.Species"	"nTrait"
"687"	312	312.08	"leaf thickness"	"growth allocation"	"1"	"specific"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FDiv, FRic, FEve"	"11"	8
"688"	312	312.05	"stem dry matter content"	"growth allocation"	"1"	"specific"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FDiv, FRic, FEve"	"11"	8
"689"	312	312.03	"specific leaf area"	"growth allocation"	"1"	"specific"	2014	"USA"	"T"	"TEMP"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FDiv, FRic, FEve"	"11"	8
"690"	325	325.03	"spore shape"	"reproduction"	"1"	"general"	2014	"DEU"	"T"	"TEMP"	"microbes"	"fungi"	"NA"	"other"	"sesMFPD, FDis"	"NA"	3
"691"	325	325.02	"spore volume"	"reproduction"	"1"	"general"	2014	"DEU"	"T"	"TEMP"	"microbes"	"fungi"	"NA"	"other"	"sesMFPD, FDis"	"NA"	3
"692"	325	325.01	"fruit body size"	"reproduction"	"1"	"general"	2014	"DEU"	"T"	"TEMP"	"microbes"	"fungi"	"NA"	"other"	"sesMFPD, FDis"	"NA"	3
"693"	330	330.01	"size"	"growth allocation"	"1"	"none"	2014	"FRA"	"A"	"RIPA"	"microbes"	"diatoms"	"NA"	"other"	"Rao, FEve, FDis"	"NA"	2
"694"	330	330.02	"ecological guilds"	"defense"	"1"	"none"	2014	"FRA"	"A"	"RIPA"	"microbes"	"diatoms"	"NA"	"other"	"Rao, FEve, FDis"	"NA"	2
"695"	333	333.02	"relationship with substratum"	"habitat"	"1"	"specific"	2014	"NA"	"A"	"NEAR"	"animal"	"invertebrates"	"mollusks"	"aquatic animals"	"FAD1, FEve"	"993"	5
"696"	333	333.01	"feeding mode"	"resource use"	"1"	"specific"	2014	"NA"	"A"	"NEAR"	"animal"	"invertebrates"	"mollusks"	"aquatic animals"	"FAD1, FEve"	"993"	5
"697"	333	333.03	"mechanism of attachment"	"resource use"	"1"	"specific"	2014	"NA"	"A"	"NEAR"	"animal"	"invertebrates"	"mollusks"	"aquatic animals"	"FAD1, FEve"	"993"	5
"698"	333	333.05	"body size"	"body size"	"1"	"specific"	2014	"NA"	"A"	"NEAR"	"animal"	"invertebrates"	"mollusks"	"aquatic animals"	"FAD1, FEve"	"993"	5
"699"	333	333.04	"mobility"	"locomotion"	"1"	"specific"	2014	"NA"	"A"	"NEAR"	"animal"	"invertebrates"	"mollusks"	"aquatic animals"	"FAD1, FEve"	"993"	5
"700"	338	338.12	"leaf Cu content"	"resource use"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"701"	338	338.07	"leaf N content"	"resource use"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"702"	338	338.23	"leaf margin"	"unclassified"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"703"	338	338.11	"leaf Al content"	"environmental tolerance"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"704"	338	338.08	"leaf Ca content"	"resource use"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"705"	338	338.03	"leaf area"	"growth allocation"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"706"	338	338.22	"leaf pinnation"	"unclassified"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"707"	338	338.13	"leaf Fe content"	"resource use"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"708"	338	338.26	"height"	"body size"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"709"	338	338.02	"leaf dry matter content"	"body size"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"710"	338	338.01	"leaf dry weight"	"body size"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"711"	338	335.15	"leaf P content"	"resource use"	"1"	"none"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"712"	338	338.04	"specific leaf area"	"growth allocation"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"713"	338	338.25	"wood density"	"growth allocation"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"714"	338	338.21	"stomata width"	"resource use"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"715"	338	338.24	"leaf habitat"	"habitat"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"716"	338	338.09	"leaf Mg content"	"resource use"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"717"	338	338.1	"leaf K content"	"resource use"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"718"	338	338.05	"leaf C:N ratio"	"growth allocation"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"719"	338	338.19	"stomata density"	"resource use"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"720"	338	338.17	"leaf S content"	"resource use"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"721"	338	338.14	"leaf Mn content"	"resource use"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"722"	338	338.2	"stomata length"	"resource use"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"723"	338	338.18	"fraction of stomata covered area"	"resource use"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"724"	338	338.06	"leaf C content"	"growth allocation"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"725"	338	338.16	"leaf Sr content"	"resource use"	"1"	"general"	2014	"CHN"	"T"	"TEMP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"Rao, FEq"	"120"	26
"726"	340	340.04	"diapause"	"development"	"1"	"general"	2014	"USA"	"A"	"RIPA"	"animal"	"invertebrates"	"arthropods"	"aquatic animals"	"FEve, Rao"	"79"	4
"727"	340	340.02	"respiration"	"metabolism"	"1"	"general"	2014	"USA"	"A"	"RIPA"	"animal"	"invertebrates"	"arthropods"	"aquatic animals"	"FEve, Rao"	"79"	4
"728"	340	340.03	"functional feeding group"	"metabolism"	"1"	"general"	2014	"USA"	"A"	"RIPA"	"animal"	"invertebrates"	"arthropods"	"aquatic animals"	"FEve, Rao"	"79"	4
"729"	340	340.01	"body size"	"body size"	"1"	"general"	2014	"USA"	"A"	"RIPA"	"animal"	"invertebrates"	"arthropods"	"aquatic animals"	"FEve, Rao"	"79"	4
"730"	343	343.1	"bioturbation"	"resource use"	"2"	"none"	2014	"GBR"	"A"	"NEAR"	"animal"	"invertebrates"	"NA"	"aquatic animals"	"Rao"	"67"	8
"731"	343	343.01	"max size"	"body size"	"2"	"none"	2014	"GBR"	"A"	"NEAR"	"animal"	"invertebrates"	"NA"	"aquatic animals"	"Rao"	"67"	8
"732"	343	343.02	"body covering"	"defense"	"2"	"none"	2014	"GBR"	"A"	"NEAR"	"animal"	"invertebrates"	"NA"	"aquatic animals"	"Rao"	"67"	8
"733"	343	343.07	"location"	"habitat"	"2"	"none"	2014	"GBR"	"A"	"NEAR"	"animal"	"invertebrates"	"NA"	"aquatic animals"	"Rao"	"67"	8
"734"	343	343.05	"location"	"habitat"	"2"	"none"	2014	"GBR"	"A"	"NEAR"	"animal"	"invertebrates"	"NA"	"aquatic animals"	"Rao"	"67"	8
"735"	343	343.08	"feeding mode"	"resource use"	"2"	"none"	2014	"GBR"	"A"	"NEAR"	"animal"	"invertebrates"	"NA"	"aquatic animals"	"Rao"	"67"	8
"736"	343	343.06	"habitat"	"habitat"	"2"	"none"	2014	"GBR"	"A"	"NEAR"	"animal"	"invertebrates"	"NA"	"aquatic animals"	"Rao"	"67"	8
"737"	343	343.03	"max lifespan"	"longevity"	"2"	"none"	2014	"GBR"	"A"	"NEAR"	"animal"	"invertebrates"	"NA"	"aquatic animals"	"Rao"	"67"	8
"738"	343	343.04	"location"	"habitat"	"2"	"none"	2014	"GBR"	"A"	"NEAR"	"animal"	"invertebrates"	"NA"	"aquatic animals"	"Rao"	"67"	8
"739"	343	343.09	"mobility"	"locomotion"	"2"	"none"	2014	"GBR"	"A"	"NEAR"	"animal"	"invertebrates"	"NA"	"aquatic animals"	"Rao"	"67"	8
"740"	349	349.03	"diet"	"resource use"	"1,3"	"general"	2014	"SLB"	"T"	"NEAR"	"animal"	"vertebrates"	"birds"	"terrestrial animals"	"FD, FRic, FEve, FDiv"	"NA"	4
"741"	349	349.01	"body size"	"body size"	"1,3"	"general"	2014	"SLB"	"T"	"NEAR"	"animal"	"vertebrates"	"birds"	"terrestrial animals"	"FD, FRic, FEve, FDiv"	"NA"	4
"742"	349	249.02	"diet"	"resource use"	"1,3"	"none"	2014	"SLB"	"T"	"NEAR"	"animal"	"vertebrates"	"birds"	"terrestrial animals"	"FD, FRic, FEve, FDiv"	"NA"	4
"743"	349	349.02	"foraging niche"	"resource use"	"1,3"	"general"	2014	"SLB"	"T"	"NEAR"	"animal"	"vertebrates"	"birds"	"terrestrial animals"	"FD, FRic, FEve, FDiv"	"NA"	4
"744"	349	249.03	"activity period"	"temporal partitioning"	"1,3"	"none"	2014	"SLB"	"T"	"NEAR"	"animal"	"vertebrates"	"birds"	"terrestrial animals"	"FD, FRic, FEve, FDiv"	"NA"	4
"745"	349	349.04	"activity period"	"temporal partitioning"	"1,3"	"general"	2014	"SLB"	"T"	"NEAR"	"animal"	"vertebrates"	"birds"	"terrestrial animals"	"FD, FRic, FEve, FDiv"	"NA"	4
"746"	356	356.04	"laminar dry mass"	"body size"	"1"	"general"	2014	"CHN"	"T"	"TROP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"FRic"	"274"	6
"747"	356	356.03	"leaf chlorophyll content"	"growth allocation"	"1"	"general"	2014	"CHN"	"T"	"TROP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"FRic"	"274"	6
"748"	356	356.02	"leaf thickness"	"body size"	"1"	"general"	2014	"CHN"	"T"	"TROP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"FRic"	"274"	6
"749"	356	356.05	"specific leaf area"	"growth allocation"	"1"	"general"	2014	"CHN"	"T"	"TROP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"FRic"	"274"	6
"750"	356	356.01	"leaf surface area"	"growth allocation"	"1"	"general"	2014	"CHN"	"T"	"TROP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"FRic"	"274"	6
"751"	356	356.07	"wood density"	"growth allocation"	"1"	"general"	2014	"CHN"	"T"	"TROP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"FRic"	"274"	6
"752"	356	356.06	"leaf thickness"	"growth allocation"	"1"	"general"	2014	"CHN"	"T"	"TROP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"FRic"	"274"	6
"753"	357	357.04	"specific leaf area"	"growth allocation"	"1"	"general"	2014	"CHN"	"T"	"TROP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"FRic, FEve, FDiv"	"274"	4
"754"	357	357.01	"leaf surface area"	"growth allocation"	"1"	"general"	2014	"CHN"	"T"	"TROP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"FRic, FEve, FDiv"	"274"	4
"755"	357	357.03	"max height"	"body size"	"1"	"general"	2014	"CHN"	"T"	"TROP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"FRic, FEve, FDiv"	"274"	4
"756"	357	357.02	"laminar dry mass"	"body size"	"1"	"general"	2014	"CHN"	"T"	"TROP"	"plant"	"shrubs, trees"	"NA"	"terrestrial plants"	"FRic, FEve, FDiv"	"274"	4
"757"	361	361.06	"foraging period"	"temporal partitioning"	"3"	"general"	2014	"FRA"	"T"	"TEMP"	"animal"	"vertebrates"	"birds"	"terrestrial animals"	"Rao"	"NA"	6
"758"	361	361.03	"diet type"	"resource use"	"3"	"general"	2014	"FRA"	"T"	"TEMP"	"animal"	"vertebrates"	"birds"	"terrestrial animals"	"Rao"	"NA"	6
"759"	361	361.04	"foraging method"	"resource use"	"3"	"general"	2014	"FRA"	"T"	"TEMP"	"animal"	"vertebrates"	"birds"	"terrestrial animals"	"Rao"	"NA"	6
"760"	361	361.01	"trophic group"	"resource use"	"3"	"general"	2014	"FRA"	"T"	"TEMP"	"animal"	"vertebrates"	"birds"	"terrestrial animals"	"Rao"	"NA"	6
"761"	361	361.05	"foraging substrate"	"resource use"	"3"	"general"	2014	"FRA"	"T"	"TEMP"	"animal"	"vertebrates"	"birds"	"terrestrial animals"	"Rao"	"NA"	6
"762"	361	361.02	"resource quantity"	"resource use"	"3"	"general"	2014	"FRA"	"T"	"TEMP"	"animal"	"vertebrates"	"birds"	"terrestrial animals"	"Rao"	"NA"	6
"763"	367	367.05	"wood density"	"growth allocation"	"1"	"specific"	2014	"BRA"	"T"	"GRAS"	"plant"	"trees"	"NA"	"terrestrial plants"	"iFD"	"55"	10
"764"	367	367.06	"leaf toughness"	"defense"	"1"	"specific"	2014	"BRA"	"T"	"GRAS"	"plant"	"trees"	"NA"	"terrestrial plants"	"iFD"	"55"	10
"765"	367	367.04	"bark thickness"	"defense"	"1"	"specific"	2014	"BRA"	"T"	"GRAS"	"plant"	"trees"	"NA"	"terrestrial plants"	"iFD"	"55"	10
"766"	367	367.1	"K%"	"resource use"	"1"	"specific"	2014	"BRA"	"T"	"GRAS"	"plant"	"trees"	"NA"	"terrestrial plants"	"iFD"	"55"	10
"767"	367	367.07	"leaf size"	"growth allocation"	"1"	"specific"	2014	"BRA"	"T"	"GRAS"	"plant"	"trees"	"NA"	"terrestrial plants"	"iFD"	"55"	10
"768"	367	367.09	"N%"	"resource use"	"1"	"specific"	2014	"BRA"	"T"	"GRAS"	"plant"	"trees"	"NA"	"terrestrial plants"	"iFD"	"55"	10
"769"	367	367.01	"nest location"	"habitat"	"1"	"specific"	2014	"BRA"	"T"	"GRAS"	"plant"	"trees"	"NA"	"terrestrial plants"	"iFD"	"55"	10
"770"	367	367.08	"specific leaf area"	"growth allocation"	"1"	"specific"	2014	"BRA"	"T"	"GRAS"	"plant"	"trees"	"NA"	"terrestrial plants"	"iFD"	"55"	10
"771"	367	367.03	"height"	"body size"	"1"	"specific"	2014	"BRA"	"T"	"GRAS"	"plant"	"trees"	"NA"	"terrestrial plants"	"iFD"	"55"	10
"772"	367	367.02	"basal area"	"body size"	"1"	"specific"	2014	"BRA"	"T"	"GRAS"	"plant"	"trees"	"NA"	"terrestrial plants"	"iFD"	"55"	10
"773"	369	369.07	"leaf anatomy"	"growth allocation"	"1"	"general"	2014	"ITA"	"T"	"GRAS"	"plant"	"graminoids, forbs"	"NA"	"terrestrial plants"	"Rao"	"24"	9
"774"	369	369.01	"P%"	"growth allocation"	"1"	"general"	2014	"ITA"	"T"	"GRAS"	"plant"	"graminoids, forbs"	"NA"	"terrestrial plants"	"Rao"	"24"	9
"775"	369	369.05	"propagation"	"growth allocation"	"1"	"general"	2014	"ITA"	"T"	"GRAS"	"plant"	"graminoids, forbs"	"NA"	"terrestrial plants"	"Rao"	"24"	9
"776"	369	369.03	"storage organs"	"growth allocation"	"1"	"general"	2014	"ITA"	"T"	"GRAS"	"plant"	"graminoids, forbs"	"NA"	"terrestrial plants"	"Rao"	"24"	9
"777"	369	369.02	"storage organs"	"growth allocation"	"1"	"general"	2014	"ITA"	"T"	"GRAS"	"plant"	"graminoids, forbs"	"NA"	"terrestrial plants"	"Rao"	"24"	9
"778"	369	369.09	"horizontal space occupation"	"growth allocation"	"1"	"general"	2014	"ITA"	"T"	"GRAS"	"plant"	"graminoids, forbs"	"NA"	"terrestrial plants"	"Rao"	"24"	9
"779"	369	369.04	"propagation"	"growth allocation"	"1"	"general"	2014	"ITA"	"T"	"GRAS"	"plant"	"graminoids, forbs"	"NA"	"terrestrial plants"	"Rao"	"24"	9
"780"	369	369.1	"vertical space occupation"	"habitat"	"1"	"general"	2014	"ITA"	"T"	"GRAS"	"plant"	"graminoids, forbs"	"NA"	"terrestrial plants"	"Rao"	"24"	9
"781"	369	369.11	"seed mass"	"reproduction"	"1"	"general"	2014	"ITA"	"T"	"GRAS"	"plant"	"graminoids, forbs"	"NA"	"terrestrial plants"	"Rao"	"24"	9
"782"	369	369.06	"height"	"growth allocation"	"1"	"general"	2014	"ITA"	"T"	"GRAS"	"plant"	"graminoids, forbs"	"NA"	"terrestrial plants"	"Rao"	"24"	9
"783"	369	369.08	"leaf persistence"	"growth allocation"	"1"	"general"	2014	"ITA"	"T"	"GRAS"	"plant"	"graminoids, forbs"	"NA"	"terrestrial plants"	"Rao"	"24"	9
"784"	370	370.02	"wood density"	"growth allocation"	"2"	"specific"	2014	"IDN, PAN, UGA, BRA, COD, MYS, MDG, TZA, CRI, PER"	"T"	"TROP"	"plant"	"trees"	"NA"	"terrestrial plants"	"Rao"	"NA"	2
"785"	370	370.01	"life cycle duration"	"longevity"	"2"	"specific"	2014	"IDN, PAN, UGA, BRA, COD, MYS, MDG, TZA, CRI, PER"	"T"	"TROP"	"plant"	"trees"	"NA"	"terrestrial plants"	"Rao"	"NA"	2
"786"	378	378.03	"D. pulex abundance"	"biogeography"	"1"	"specific"	2014	"USA"	"T"	"LAKE"	"plant"	"graminoids, forbs, trees"	"NA"	"terrestrial plants"	"FDis, FEve, FDiv"	"5"	3
"787"	378	378.01	"eotrophic efficiency"	"resource use"	"1"	"specific"	2014	"USA"	"T"	"LAKE"	"plant"	"graminoids, forbs, trees"	"NA"	"terrestrial plants"	"FDis, FEve, FDiv"	"5"	3
"788"	378	378.02	"chlorophyll a"	"resource use"	"1"	"specific"	2014	"USA"	"T"	"LAKE"	"plant"	"graminoids, forbs, trees"	"NA"	"terrestrial plants"	"FDis, FEve, FDiv"	"5"	3
"789"	380	380.04	"chemistry"	"unclassified"	"1"	"specific"	2014	"ESP"	"T"	"GRAS"	"plant"	"nonvascular"	"NA"	"terrestrial plants"	"FDiv"	"21"	5
"790"	380	380.02	"morphology"	"unclassified"	"1"	"specific"	2014	"ESP"	"T"	"GRAS"	"plant"	"nonvascular"	"NA"	"terrestrial plants"	"FDiv"	"21"	5
"791"	380	380.05	"attachment stuctures"	"habitat"	"1"	"specific"	2014	"ESP"	"T"	"GRAS"	"plant"	"nonvascular"	"NA"	"terrestrial plants"	"FDiv"	"21"	5
"792"	380	380.03	"thallus continuity"	"resource use"	"1"	"specific"	2014	"ESP"	"T"	"GRAS"	"plant"	"nonvascular"	"NA"	"terrestrial plants"	"FDiv"	"21"	5
"793"	380	380.01	"amphibian performance metrics"	"resource use"	"1"	"specific"	2014	"ESP"	"T"	"GRAS"	"plant"	"nonvascular"	"NA"	"terrestrial plants"	"FDiv"	"21"	5
"794"	381	381.03	"leaf N%"	"growth allocation"	"1"	"none"	2014	"NA"	"T"	"OTHR"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"KSI"	"48324"	5
"795"	381	381.01	"reflectance"	"environmental tolerance"	"1"	"none"	2014	"NA"	"T"	"OTHR"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"KSI"	"48324"	5
"796"	381	381.02	"specific leaf area"	"growth allocation"	"1"	"none"	2014	"NA"	"T"	"OTHR"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"KSI"	"48324"	5
"797"	381	381.05	"max adult height"	"growth allocation"	"1"	"none"	2014	"NA"	"T"	"OTHR"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"KSI"	"48324"	5
"798"	381	381.04	"leaf size"	"growth allocation"	"1"	"none"	2014	"NA"	"T"	"OTHR"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"KSI"	"48324"	5
"799"	385	385.04	"home range"	"biogeography"	"1"	"specific"	2014	"SLB"	"A"	"PELA"	"animal"	"vertebrates"	"fish"	"aquatic animals"	"PEI"	"73"	6
"800"	385	385.02	"max size"	"body size"	"1"	"specific"	2014	"SLB"	"A"	"PELA"	"animal"	"vertebrates"	"fish"	"aquatic animals"	"PEI"	"73"	6
"801"	385	385.01	"yield and yield stability"	"environmental tolerance"	"1"	"specific"	2014	"SLB"	"A"	"PELA"	"animal"	"vertebrates"	"fish"	"aquatic animals"	"PEI"	"73"	6
"802"	385	385.05	"position over the reef"	"habitat"	"1"	"specific"	2014	"SLB"	"A"	"PELA"	"animal"	"vertebrates"	"fish"	"aquatic animals"	"PEI"	"73"	6
"803"	385	385.03	"diet"	"resource use"	"1"	"specific"	2014	"SLB"	"A"	"PELA"	"animal"	"vertebrates"	"fish"	"aquatic animals"	"PEI"	"73"	6
"804"	385	385.06	"activity"	"temporal partitioning"	"1"	"specific"	2014	"SLB"	"A"	"PELA"	"animal"	"vertebrates"	"fish"	"aquatic animals"	"PEI"	"73"	6
"805"	408	408.01	"substrate"	"resource use"	"3"	"general"	2014	"CHL"	"T, A"	"OTHR"	"animal"	"vertebrates"	"mammals"	"other"	"FRic, FDis, FEve"	"46"	5
"806"	408	402.03	"genes associated with acetogenesis"	"unclassified"	"3"	"general"	2014	"CHL"	"T, A"	"OTHR"	"animal"	"vertebrates"	"mammals"	"other"	"FRic, FDis, FEve"	"46"	5
"807"	408	408.02	"diet composition"	"resource use"	"3"	"general"	2014	"CHL"	"T, A"	"OTHR"	"animal"	"vertebrates"	"mammals"	"other"	"FRic, FDis, FEve"	"46"	5
"808"	408	408.04	"habitat use"	"resource use"	"3"	"general"	2014	"CHL"	"T, A"	"OTHR"	"animal"	"vertebrates"	"mammals"	"other"	"FRic, FDis, FEve"	"46"	5
"809"	408	408.05	"activity pattern"	"temporal partitioning"	"3"	"general"	2014	"CHL"	"T, A"	"OTHR"	"animal"	"vertebrates"	"mammals"	"other"	"FRic, FDis, FEve"	"46"	5
"810"	416	416.05	"mowing tolerance"	"environmental tolerance"	"1"	"general"	2014	"ITA"	"T"	"AGRI"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FEve, Rao"	"NA"	8
"811"	416	416.07	"flower color"	"reproduction"	"1"	"specific"	2014	"ITA"	"T"	"AGRI"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FEve, Rao"	"NA"	8
"812"	416	416.01	"feeding mode"	"resource use"	"1"	"general"	2014	"ITA"	"T"	"AGRI"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FEve, Rao"	"NA"	8
"813"	416	416.04	"dominace in situ"	"resource use"	"1"	"general"	2014	"ITA"	"T"	"AGRI"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FEve, Rao"	"NA"	8
"814"	416	416.03	"life strategy"	"unclassified"	"1"	"general"	2014	"ITA"	"T"	"AGRI"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FEve, Rao"	"NA"	8
"815"	416	416.05	"edible or healing effect"	"environmental tolerance"	"1"	"general"	2014	"ITA"	"T"	"AGRI"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FEve, Rao"	"NA"	8
"816"	416	416.02	"growth form"	"unclassified"	"1"	"general"	2014	"ITA"	"T"	"AGRI"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FEve, Rao"	"NA"	8
"817"	416	416.06	"red list species"	"unclassified"	"1"	"general"	2014	"ITA"	"T"	"AGRI"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"FEve, Rao"	"NA"	8
"818"	418	418.04	"photosynthetic pathway"	"metabolism"	"1"	"general"	2014	"USA"	"T"	"AGRI"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"sesFDis"	"22"	12
"819"	418	418.02	"max height"	"body size"	"1"	"general"	2014	"USA"	"T"	"AGRI"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"sesFDis"	"22"	12
"820"	418	418.01	"pollen vector"	"reproduction"	"1"	"general"	2014	"USA"	"T"	"AGRI"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"sesFDis"	"22"	12
"821"	418	418.03	"growth habit"	"growth allocation"	"1"	"general"	2014	"USA"	"T"	"AGRI"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"sesFDis"	"22"	12
"822"	418	418.07	"stomatal pore length"	"resource use"	"1"	"general"	2014	"USA"	"T"	"AGRI"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"sesFDis"	"22"	12
"823"	418	418.1	"leaf %N"	"growth allocation"	"1"	"general"	2014	"USA"	"T"	"AGRI"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"sesFDis"	"22"	12
"824"	418	418.09	"stomatal pore index"	"resource use"	"1"	"general"	2014	"USA"	"T"	"AGRI"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"sesFDis"	"22"	12
"825"	418	418.06	"leaf dry matter content"	"body size"	"1"	"general"	2014	"USA"	"T"	"AGRI"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"sesFDis"	"22"	12
"826"	418	418.11	"leaf %C"	"growth allocation"	"1"	"general"	2014	"USA"	"T"	"AGRI"	"plant"	"trees, shrubs, graminoids, forbs"	"NA"	"terrestrial plants"	"sesFDis"	"22"	12
